"Refid"	"Author"	"Title"	"content"
171	"B. Berisha, Y. D. Chen, G. Y. Zhang, B. Y. Xu and T. A. Chen"	"Isolation of Peirce's disease bacteria from grapevines in Europe"	"Isolation of Peirce's disease bacteria from grapevines in Europe | Xylella fastidiosa, the causal agent of Pierce's disease (PD) of grape, was isolated from diseased grapevines grown in Kosova, Yugoslavia. The Kosova isolate was a rod-shaped bacterium which showed a typically rippled cell wall under electron microscopy. ELISA comparisons indicated that the Kosova isolate was closely related to the U.S. PD strains and to several other strains of X. fastidiosa. When DNA extracted from diseased grapevines collected from Kosova was used as template in PCR with primer sets specific for X. fastidiosa, a band of about 730 bp diagnostic for PD bacteria was detected. DNA from the isolated Kosova bacteria and the type strain of PD yielded the same length of DNA fragment in PCR assay. The Kosova isolate was inoculated into young healthy grapevines through the roots with negative pressure applied to the shoots. Typical scald and scorch symptoms appeared on the leaves of the inoculated grapevines 40-80 days after inoculation. The same bacteria were reisolated from these inoculated diseased plants and used to reinoculate young grapevines. The reinoculated grapevines produced the same symptoms, thereby fulfilling Koch's postulates. This is the first confirmation that PD of grapes occurs in Europe."
132	"H. V. Wester and E. W. Jylkka"	"Elm scorch, graft transmissible virus of American elm"	"Elm scorch, graft transmissible virus of American elm | Elm scorch, a foliar necrosis, is associated with gradual crown deterioration and failure of American elm, Ulmus americana. This disease has become serious in the Washington, D. C. area during the past decade. It also appears to be widespread in the southeastern states. The results of these transmission tests show that elm scorch symptoms are transmissible by chip bud and scion inoculum, but not by bark patches. Transmission reported from chip bud and scion inoculum is considered significant and indicates a virus to be the cause of this disease. Moreover, as transmission resulted only from inoculum containing xylem tissue as in chip buds and scions, and not from strictly phloem inoculum as in bark patches, it seems reasonable to conclude that the virus develops in the xylem and not in the phloem. The foliar symptoms of elm scorch are somewhat similar to Pierce s disease of grape which is also caused by a virus (Morsus suffodiens Holmes) that develops in the xylem. This virus may prove to be the cause of elm scorch of American elm. ABSTRACT AUTHORS: G. K. Parris"
196	"J. L. Sherald"	"PATHOGENICITY OF XYLELLA-FASTIDIOSA IN AMERICAN ELM AND FAILURE OF RECIPROCAL TRANSMISSION BETWEEN STRAINS FROM ELM AND SYCAMORE"	"PATHOGENICITY OF XYLELLA-FASTIDIOSA IN AMERICAN ELM AND FAILURE OF RECIPROCAL TRANSMISSION BETWEEN STRAINS FROM ELM AND SYCAMORE | Pathogenicity of Xylella fastidiosa was demonstrated in American elm seedlings. Ten 4-mo-old seedlings were stem-inoculated with a pure culture of X. fastidiosa obtained from a naturally infected elm. One year after inoculation, all inoculated seedlings developed leaf scorch symptoms characteristic of naturally infected trees. X. fastidiosa was isolated from six inoculated seedlings but not from 10 symptomless control seedlings. Isolates of X. fastidiosa obtained from a naturally infected elm and a previously inoculated sycamore were pathogenic in seedlings of elm and sycamore, respectively, but not in reciprocal hosts."
245	"C. Baccari, N. Killiny, M. Ionescu, R. P. P. Almeida and S. E. Lindow"	"Diffusible Signal Factor-Repressed Extracellular Traits Enable Attachment of Xylella fastidiosa to Insect Vectors and Transmission"	"Diffusible Signal Factor-Repressed Extracellular Traits Enable Attachment of Xylella fastidiosa to Insect Vectors and Transmission | The hypothesis that a wild-type strain of Xylella fastidiosa would restore the ability of rpfF mutants blocked in diffusible signal factor production to be transmitted to new grape plants by the sharpshooter vector Graphocephala atropunctata was tested. While the rpfF mutant was very poorly transmitted by vectors irrespective of whether they had also fed on plants infected with the wild-type strain, wild-type strains were not efficiently transmitted if vectors had fed on plants infected with the rpfF mutant. About 100-fewer cells of a wild-type strain attached to wings of a vector when suspended in xylem sap from plants infected with an rpfF mutant than in sap from uninfected grapes. The frequency of transmission of cells suspended in sap from plants that were infected by the rpfF mutant was also reduced over threefold. Wild-type cells suspended in a culture supernatant of an rpfF mutant also exhibited 10-fold less adherence to wings than when suspended in uninoculated culture media. A factor released into the xylem by rpfF mutants, and to a lesser extent by the wild-type strain, thus inhibits their attachment to, and thus transmission by, sharpshooter vectors and may also enable them to move more readily through host plants."
180	"R. Hernandez-Martinez, K. A. de la Cerda, H. S. Costa, D. A. Cooksey and F. P. Wong"	"Phylogenetic relationships of Xylella fastidiosa strains isolated from landscape ornamentals in southern California"	"Phylogenetic relationships of Xylella fastidiosa strains isolated from landscape ornamentals in southern California | Xylella fastidiosa is an insect-borne, xylem-limited pathogenic bacterium that has been associated with a rise in incidence of diseased landscape ornamentals in southern California. The objective of this study was to genetically characterize strains isolated from ornamental hosts to understand their distribution and identity. Strains of X. fastidiosa isolated from ornamentals were characterized using a multiprimer polymerase chain reaction (PCR) system. random amplified polymorphic DNA (RAPD)-PCR. and sequence analysis of the 16S-23S rDNA intergenic spacer region (ISR). Based on RAPD-PCR and 16S-23S rDNA ISR, strains isolated from daylily. jacaranda, and magnolia clustered with members of X. fastidiosa subsp. sandyi and caused oleander leaf scorch but not Pierce's disease symptoms in glasshouse assays on oleander and grape, respectively. This demonstrated both that our groupings based on genetic characterization were valid and that strains of X. fastidiosa subsp. sandyi are present in hosts other than oleander. Strains isolated from Spanish broom, cherry, and one strain isolated from western redbud clustered with X. fastidiosa subsp. fastidiosa members. Strains isolated from purple-leafed plum, olive, peach, plum, sweetgum, maidenhair tree, crape myrtle, and another western redbud strain clustered with members of X. fastidiosa subsp. multiplex. All strains isolated from mulberry and one from heavenly bamboo formed a separate cluster that has not yet been defined as a subspecies."
125	"L. W. Timmer, R. H. Brlansky, R. F. Lee and B. C. Raju"	"A FASTIDIOUS, XYLEM-LIMITED BACTERIUM INFECTING RAGWEED"	"A FASTIDIOUS, XYLEM-LIMITED BACTERIUM INFECTING RAGWEED | "
350	"R. M. Holland, R. S. C. Christiano, E. Gamliel-Atinsky and H. Scherm"	"Distribution of Xylella fastidiosa in Blueberry Stem and Root Sections in Relation to Disease Severity in the Field"	"Distribution of Xylella fastidiosa in Blueberry Stem and Root Sections in Relation to Disease Severity in the Field | Xylella fastidiosa causes bacterial leaf scorch, a new disease of southern highbush blueberry in the southeastern United States. Infections occlude the xylem of affected plants, causing drought-like symptoms and, eventually, plant death. To assess the likelihood of mitigation of bacterial leaf scorch through cultural practices such as pruning or hedging of affected plants, we determined the localization and population density of X. fastidiosa in naturally infected blueberry plants with varying levels of bacterial leaf scorch severity. Stem segments were sampled from the current season's growth down to the base of the plant, as were root segments on plants that were either asymptomatic or had light, moderate, or severe symptoms in three plantings affected by the disease. Stem sap was extracted from each segment and population densities of X. fastidiosa were determined using real-time polymerase chain reaction with species-specific primers. Detection frequencies were lowest (but non-zero) in sap from asymptomatic plants and highest in plants with severe symptoms. In asymptomatic plants, detection was generally least frequent (0 to 20.0%) in top and root sections and highest (4.6 to 55.6%) in middle and base stem sections. As disease severity increased, detection frequencies in roots increased to >80% in two plantings and to 60% in the third planting. Overall, detection frequencies were highest (>80%) in middle and base stem sections of plants from the moderate and severe disease classes. The lowest bacterial titers (averaging 0 to 2.1 x 10(1) CFU per 50 mu l of sap) were observed in top and root sections of asymptomatic plants, whereas the highest titers (generally between 10(4) and 10(5) CPU per 50 mu l of sap) were obtained from middle, base, and root sections of plants from the moderate and severe classes. The presence of the bacterium in middle and base stem sections at low disease severity indicates rapid distribution of X. fastidiosa in affected plants. Because the pathogen accumulates in the roots at moderate and high disease severity levels, management strategies such as pruning and mowing are unlikely to be effective in curing affected plants from bacterial leaf scorch."
346	"J. S. Hartung, S. Nian, S. Lopes, A. J. Ayres and R. Brlansky"	"LACK OF EVIDENCE FOR TRANSMISSION OF XYLELLA FASTIDIOSA FROM INFECTED SWEET ORANGE SEED"	"LACK OF EVIDENCE FOR TRANSMISSION OF XYLELLA FASTIDIOSA FROM INFECTED SWEET ORANGE SEED | Citrus variegated chlorosis is among the principle diseases that affect sweet orange in Brazil and Argentina, and is viewed as an emerging threat by the U.S. sweet orange industry. The disease is caused by the fastidious bacterium Xylella fastidiosa. We have tested seed extracted from fruit heavily infected and symptomatic for X. fastidiosa infection as well as seed obtained from normal asymptomatic fruit from the same trees in Brazil. Seeds from symptomatic fruit were tested by PCR and found to be contaminated with X. fastidosa, and to weigh less than seeds from normal-sized fruit. Seed from both symptomatic and asymptomatic fruit were sown in the greenhouse and studied following germination. The growth of shoots, but not of roots, was reduced in seedlings produced from seed collected from symptomatic as compared to asymptomatic fruits. Symptoms of citrus variegated chlorosis were not observed in any of the seedlings derived from seed from symptomatic and asymptomatic fruit. Roots and leaf midribs from 260 seedlings were tested for the presence of X. fastidiosa by PCR three months after sowing. No positive PCR results were observed. Leaf midribs from 148 seedlings were tested subsequently at 17 months after sowing using both standard format and qPCR assays, also without any positive results. Leaf midribs from 349 seedlings from a second seed harvest were tested seven months after sowing by qPCR also without any positive tests. Thus in this study no evidence for the vertical transmission of X. fastidiosa through contaminated seed was obtained."
344	"J. L. Harris, P. Di Bello, M. Lear, Q. Hoang and Y. Balci"	"Bacterial Leaf Scorch of amenity trees caused by Xylella fastidiosa in Washington, DC: Distribution, host range and presence of the pathogen within street trees"	"Bacterial Leaf Scorch of amenity trees caused by Xylella fastidiosa in Washington, DC: Distribution, host range and presence of the pathogen within street trees | "
343	"J. L. Harris and Y. Balci"	"Population Structure of the Bacterial Pathogen Xylella fastidiosa among Street Trees in Washington DC"	"Population Structure of the Bacterial Pathogen Xylella fastidiosa among Street Trees in Washington DC | Bacterial leaf scorch, associated with the bacterial pathogen Xylella fastidiosa, is a widely established and problematic disease of landscape ornamentals in Washington D.C. A multilocus sequence typing analysis was performed using 10 housekeeping loci for X. fastidiosa strains in order to better understand the epidemiology of leaf scorch disease in this municipal environment. Samples were collected from 7 different tree species located throughout the District of Columbia, consisting of 101 samples of symptomatic and asymptomatic foliage from 84 different trees. Five strains of the bacteria were identified. Consistent with prior data, these strains were host specific, with only one strain associated with members of the red oak family, one strain associated with American elm, one strain associated with American sycamore, and two strains associated with mulberry. Strains found for asymptomatic foliage were the same as strains from the symptomatic foliage on individual trees. Cross transmission of the strains was not observed at sites with multiple species of infected trees within an approx. 25 m radius of one another. X. fastidiosa strain specificity observed for each genus of tree suggests a highly specialized host-pathogen relationship."
342	"S. J. Harper, L. I. Ward and G. R. G. Clover"	"Development of LAMP and Real-Time PCR Methods for the Rapid Detection of Xylella fastidiosa for Quarantine and Field Applications (vol 100, pg 1282, 2010)"	"Development of LAMP and Real-Time PCR Methods for the Rapid Detection of Xylella fastidiosa for Quarantine and Field Applications (vol 100, pg 1282, 2010) | "
337	"R. M. Haelterman, P. A. Tolocka, M. E. Roca, F. A. Guzman, F. D. Fernandez and M. L. Otero"	"FIRST PRESUMPTIVE DIAGNOSIS OF XYLELLA FASTIDIOSA CAUSING OLIVE SCORCH IN ARGENTINA"	"FIRST PRESUMPTIVE DIAGNOSIS OF XYLELLA FASTIDIOSA CAUSING OLIVE SCORCH IN ARGENTINA | "
334	"W. Guan, J. Shao, T. Zhao and Q. Huang"	"Genome sequence of a Xylella fastidiosa strain causing mulberry leaf scorch disease in Maryland"	"Genome sequence of a Xylella fastidiosa strain causing mulberry leaf scorch disease in Maryland | Xylella fastidiosa causes bacterial leaf scorch in landscape trees, including mulberry. We determined the draft genome of the mulberry strain Mul-MD in order to gain a better understanding of the molecular basis of strain divergence, host specificity, nutrient requirements, and pathogenicity, as well as to develop genome-based specific detection methods."
333	"W. Guan, J. Shao, R. Singh, R. E. Davis, T. Zhao and Q. Huang"	"A TaqMan-based real time PCR assay for specific detection and quantification of Xylella fastidiosa strains causing bacterial leaf scorch in oleander"	"A TaqMan-based real time PCR assay for specific detection and quantification of Xylella fastidiosa strains causing bacterial leaf scorch in oleander | A TaqMan-based real-time PCR assay was developed for specific detection of strains of X. fastidiosa causing oleander leaf scorch. The assay uses primers WG-OLS-F1 and WG-OLS-R1 and the fluorescent probe WG-OLS-P1, designed based on unique sequences found only in the genome of oleander strain Ann1. The assay is specific, allowing detection of only oleander-infecting strains, not other strains of X. fastidiosa nor other plant-associated bacteria tested. The assay is also sensitive, with a detection limit of 10.4 fg DNA of X. fastidiosa per reaction in vitro and in planta. The assay can also be applied to detect low numbers of X. fastidiosa in insect samples, or further developed into a multiplex real-time PCR assay to simultaneously detect and distinguish diverse strains of X. fastidiosa that may occupy the same hosts or insect vectors. Specific and sensitive detection and quantification of oleander strains of X. fastidiosa should be useful for disease diagnosis, epidemiological studies, management of oleander leaf scorch disease, and resistance screening for oleander shrubs. Published by Elsevier B.V."
332	"W. Guan, J. Shao, T. Elbeaino, R. E. Davis, T. Zhao and Q. Huang"	"Specific Detection and Identification of American Mulberry-Infecting and Italian Olive-Associated Strains of Xylella fastidiosa by Polymerase Chain Reaction"	"Specific Detection and Identification of American Mulberry-Infecting and Italian Olive-Associated Strains of Xylella fastidiosa by Polymerase Chain Reaction | Xylella fastidiosa causes bacterial leaf scorch in many landscape trees including elm, oak, sycamore and mulberry, but methods for specific identification of a particular tree host species- limited strain or differentiation of tree-specific strains are lacking. It is also unknown whether a particular landscape tree-infecting X. fastidiosa strain is capable of infecting multiple landscape tree species in an urban environment. We developed two PCR primers specific for mulberry-infecting strains of X. fastidiosa based on the nucleotide sequence of a unique open reading frame identified only in mulberry-infecting strains among all the North and South American strains of X. fastidiosa sequenced to date. PCR using the primers allowed for detection and identification of mulberry-infecting X. fastidiosa strains in cultures and in samples collected from naturally infected mulberry trees. In addition, no mixed infections with or non-specific detections of the mulberry-infecting strains of X. fastidiosa were found in naturally X. fastidiosa-infected oak, elm and sycamore trees growing in the same region where naturally infected mulberry trees were grown. This genotype-specific PCR assay will be valuable for disease diagnosis, studies of strain-specific infections in insects and plant hosts, and management of diseases caused by X. fastidiosa. Unexpectedly but interestingly, the unique open reading frame conserved in the mulberry-infecting strains in the U.S. was also identified in the recently sequenced olive-associated strain CoDiRO isolated in Italy. When the primer set was tested against naturally infected olive plant samples collected in Italy, it allowed for detection of olive-associated strains of X. fastidiosa in Italy. This PCR assay, therefore, will also be useful for detection and identification of the Italian group of X. fastidiosa strains to aid understanding of the occurrence, evolution and biology of this new group of X. fastidiosa strains."
331	"W. Guan, J. Shao, R. E. Davis, T. Zhao and Q. Huang"	"Genome sequence of a Xylella fastidiosa strain causing sycamore leaf scorch disease in Virginia"	"Genome sequence of a Xylella fastidiosa strain causing sycamore leaf scorch disease in Virginia | Xylella fastidiosa causes bacterial leaf scorch in landscape trees including sycamore. We determined the draft genome of X. fastidiosa strain Sy-Va, isolated in Virginia from a sycamore tree displaying leaf scorch symptoms. The Sy-VA genome contains 2,477,829 bp, and has a G+C content of 51.64 mol%."
323	"A. Giampetruzzi, M. Chiumenti, M. Saponari, G. Donvito, A. Italiano, G. Loconsole, D. Boscia, C. Cariddi, G. P. Martelli and P. Saldarelli"	"Draft genome sequence of the Xylella fastidiosa CoDiRO strain"	"Draft genome sequence of the Xylella fastidiosa CoDiRO strain | We determined the draft genome sequence of the Xylella fastidiosa CoDiRO strain, which has been isolated from olive plants in southern Italy (Apulia). It is associated with olive quick decline syndrome (OQDS) and characterized by extensive scorching and desiccation of leaves and twigs."
